No;Zeit;Intervall(mi);innen Luftfeuchtigkeit(%);innen Temperatur(°C);außen Luftfeuchtigkeit(%);außen Temperatur(°C);absolut Luftdruck(Hpa);Wind(m/s);Windbö"(m/s);Richtung;relative Luftdruck(Hpa);Taupunkt(°C);Windauskühlung(°C);Stunde Niederschlag(mm);24 Stunde Niederschlag(mm);Woche Niederschlag(mm);Monat Niederschlag(mm);Total Niederschlag(mm);Wind Level(bft);Windbö Level(bft)
532;03-04-2019 18:30;63;51;19.5;90;7.4;972.8;0.0;0.3;SW;998.8;5.9;7.4;0.3;4.2;8.4;52.5;52.5;0;1
533;03-04-2019 19:33;63;50;19.7;94;5.8;972.4;0.3;1.0;SE;998.4;4.9;5.8;0.6;4.8;9.0;53.1;53.1;1;1
534;03-04-2019 20:36;63;54;19.8;98;5.0;973.5;0.0;0.7;SSE;999.5;4.7;5.0;1.5;6.0;10.5;54.6;54.6;0;1
535;03-04-2019 21:39;63;52;19.9;99;4.6;973.5;0.0;0.3;SE;999.5;4.5;4.6;1.8;7.8;12.3;56.4;56.4;0;1
536;03-04-2019 22:42;63;50;19.6;99;4.5;973.1;0.0;0.3;NW;999.1;4.4;4.5;0.0;7.8;12.3;56.4;56.4;0;1
537;03-04-2019 23:45;63;50;19.4;99;4.3;972.8;0.0;0.3;E;998.8;4.2;4.3;0.0;7.8;12.3;56.4;56.4;0;1
538;04-04-2019 00:48;63;50;19.1;99;4.1;973.1;0.0;0.0;E;999.1;4.0;4.1;0.0;7.8;12.3;56.4;56.4;0;0
539;04-04-2019 01:51;63;50;18.9;99;4.0;972.9;0.0;0.0;SE;998.9;3.9;4.0;0.0;7.8;12.3;56.4;56.4;0;0
540;04-04-2019 02:54;63;50;18.7;99;3.8;971.7;0.0;0.0;E;997.7;3.7;3.8;0.0;7.8;12.3;56.4;56.4;0;0
541;04-04-2019 03:57;63;49;18.5;99;3.7;971.6;0.0;0.0;NE;997.6;3.6;3.7;0.0;7.8;12.3;56.4;56.4;0;0
542;04-04-2019 05:00;63;50;18.7;99;3.4;971.2;0.0;0.0;SE;997.2;3.3;3.4;0.0;7.8;12.3;56.4;56.4;0;0
543;04-04-2019 06:03;63;49;18.7;99;3.2;970.5;0.0;0.3;N;996.5;3.1;3.2;0.0;7.8;12.3;56.4;56.4;0;1
544;04-04-2019 07:06;63;49;18.4;99;3.2;969.8;0.0;0.0;SEE;995.8;3.1;3.2;0.0;7.5;12.3;56.4;56.4;0;0
545;04-04-2019 08:09;63;49;18.6;99;3.3;970.0;0.0;0.0;E;996.0;3.2;3.3;0.0;7.5;12.3;56.4;56.4;0;0
546;04-04-2019 09:12;63;49;18.7;99;3.7;970.3;0.3;1.0;N;996.3;3.6;3.7;0.0;7.5;12.3;56.4;56.4;1;1
547;04-04-2019 10:15;63;49;18.8;99;3.9;970.4;0.0;0.7;S;996.4;3.8;3.9;0.0;7.5;12.3;56.4;56.4;0;1
548;04-04-2019 11:18;63;49;18.9;99;3.7;970.4;0.3;0.7;W;996.4;3.6;3.7;0.3;6.9;12.6;56.7;56.7;1;1
549;04-04-2019 12:21;63;48;19.1;99;3.7;970.6;0.7;1.0;SW;996.6;3.6;3.7;0.3;6.3;12.9;57.0;57.0;1;1
550;04-04-2019 13:24;63;48;19.3;99;4.2;970.7;0.0;0.3;N;996.7;4.1;4.2;0.0;4.8;12.9;57.0;57.0;0;1
551;04-04-2019 14:27;63;48;19.2;99;4.4;970.8;1.0;2.0;N;996.8;4.3;4.4;0.0;4.8;12.9;57.0;57.0;1;2
552;04-04-2019 15:30;63;48;19.4;99;4.9;971.3;0.0;0.3;NW;997.3;4.8;4.9;0.3;5.1;13.2;57.3;57.3;0;1
553;04-04-2019 16:33;63;48;19.4;99;4.3;971.7;0.7;1.0;NNE;997.7;4.2;4.3;0.3;5.4;13.5;57.6;57.6;1;1
554;04-04-2019 17:36;63;48;19.4;99;4.3;972.1;0.3;1.0;N;998.1;4.2;4.3;0.0;5.4;13.5;57.6;57.6;1;1
555;04-04-2019 18:39;63;48;19.4;99;4.5;973.1;0.7;1.0;W;999.1;4.4;4.5;0.0;5.1;13.5;57.6;57.6;1;1
556;04-04-2019 19:42;63;47;19.3;99;4.6;973.5;0.7;1.0;NNW;999.5;4.5;4.6;0.0;4.5;13.5;57.6;57.6;1;1
557;04-04-2019 20:45;63;47;19.3;99;4.1;974.2;0.0;0.7;NE;1000.2;4.0;4.1;0.3;3.3;13.8;57.9;57.9;0;1
558;04-04-2019 21:48;63;47;19.3;99;3.9;974.7;0.0;0.3;NW;1000.7;3.8;3.9;0.0;1.5;13.8;57.9;57.9;0;1
559;04-04-2019 22:51;63;48;18.9;99;3.8;975.1;0.0;0.3;NW;1001.1;3.7;3.8;0.3;1.8;14.1;58.2;58.2;0;1
560;04-04-2019 23:54;63;47;18.6;99;3.6;975.4;0.0;0.3;NW;1001.4;3.5;3.6;0.6;2.4;14.7;58.8;58.8;0;1
561;05-04-2019 00:57;63;47;18.4;99;3.5;975.8;0.0;0.0;S;1001.8;3.4;3.5;0.9;3.3;15.6;59.7;59.7;0;0
562;05-04-2019 02:00;63;47;18.2;99;3.5;975.9;0.0;0.0;SE;1001.9;3.4;3.5;0.3;3.6;15.9;60.0;60.0;0;0
563;05-04-2019 03:03;63;47;18.0;99;3.3;976.0;0.0;0.0;SE;1002.0;3.2;3.3;0.3;3.9;16.2;60.3;60.3;0;0
564;05-04-2019 04:06;63;46;17.9;99;3.2;976.2;0.0;0.0;SE;1002.2;3.1;3.2;0.0;3.9;16.2;60.3;60.3;0;0
565;05-04-2019 05:09;63;46;17.7;99;3.2;975.6;0.0;0.3;N;1001.6;3.1;3.2;0.0;3.9;16.2;60.3;60.3;0;1
566;05-04-2019 06:12;63;46;17.6;99;3.1;976.1;0.0;0.0;S;1002.1;3.0;3.1;0.0;3.9;16.2;60.3;60.3;0;0
567;05-04-2019 07:15;63;46;17.6;99;3.1;976.4;0.0;0.3;E;1002.4;3.0;3.1;0.0;3.9;16.2;60.3;60.3;0;1
568;05-04-2019 08:18;63;47;17.9;99;3.3;976.4;0.0;0.0;NE;1002.4;3.2;3.3;0.0;3.9;16.2;60.3;60.3;0;0
569;05-04-2019 09:21;63;47;18.0;99;3.8;976.7;0.3;0.7;SE;1002.7;3.7;3.8;0.0;3.9;16.2;60.3;60.3;1;1
570;05-04-2019 10:24;63;48;18.1;99;4.9;977.0;0.0;0.3;E;1003.0;4.8;4.9;0.0;3.9;16.2;60.3;60.3;0;1
571;05-04-2019 11:27;63;48;18.3;99;5.5;977.2;0.0;0.3;E;1003.2;5.4;5.5;0.0;3.6;16.2;60.3;60.3;0;1
572;05-04-2019 12:30;63;49;18.1;99;5.8;977.1;0.0;0.7;NW;1003.1;5.7;5.8;0.0;3.3;16.2;60.3;60.3;0;1
573;05-04-2019 13:33;63;49;18.2;97;6.5;977.0;0.7;1.0;SE;1003.0;6.1;6.5;0.0;3.3;16.2;60.3;60.3;1;1
574;05-04-2019 14:36;63;49;18.4;91;7.1;976.7;0.3;1.0;E;1002.7;5.7;7.1;0.0;3.3;16.2;60.3;60.3;1;1
575;05-04-2019 15:39;63;49;18.6;92;7.1;976.3;0.7;1.7;E;1002.3;5.9;7.1;0.0;3.0;16.2;60.3;60.3;1;2
576;05-04-2019 16:42;63;49;18.7;94;7.2;976.2;1.0;1.7;SE;1002.2;6.3;7.2;0.0;2.7;16.2;60.3;60.3;1;2
577;05-04-2019 17:45;63;49;18.7;94;7.1;975.9;0.7;1.4;E;1001.9;6.2;7.1;0.0;2.7;16.2;60.3;60.3;1;1
578;05-04-2019 18:48;63;49;18.7;97;6.9;976.0;0.3;0.7;SE;1002.0;6.5;6.9;0.0;2.7;16.2;60.3;60.3;1;1
579;05-04-2019 19:51;63;49;18.8;98;6.4;976.3;0.0;0.3;SE;1002.3;6.1;6.4;0.0;2.7;16.2;60.3;60.3;0;1
580;05-04-2019 20:54;63;50;18.9;98;6.1;976.4;0.0;0.0;NW;1002.4;5.8;6.1;0.3;2.7;16.5;60.6;60.6;0;0
581;05-04-2019 21:57;63;49;18.9;98;6.1;976.6;0.0;0.0;SE;1002.6;5.8;6.1;0.0;2.7;16.5;60.6;60.6;0;0
582;05-04-2019 23:00;63;49;18.6;98;6.2;976.3;0.3;1.4;SE;1002.3;5.9;6.2;0.0;2.4;16.5;60.6;60.6;1;1
583;06-04-2019 00:03;63;48;18.3;98;6.2;976.4;0.0;0.3;SE;1002.4;5.9;6.2;0.0;1.8;16.5;60.6;60.6;0;1
584;06-04-2019 01:06;63;48;18.1;98;6.3;976.6;0.3;0.7;SE;1002.6;6.0;6.3;0.0;0.9;16.5;60.6;60.6;1;1
585;06-04-2019 02:09;63;48;17.9;98;6.3;976.5;0.0;0.3;N;1002.5;6.0;6.3;0.0;0.6;16.5;60.6;60.6;0;1
586;06-04-2019 03:12;63;48;17.7;98;6.3;976.3;0.0;0.0;NE;1002.3;6.0;6.3;0.0;0.3;16.5;60.6;60.6;0;0
587;06-04-2019 04:15;63;48;17.6;98;6.2;976.1;0.0;0.0;N;1002.1;5.9;6.2;0.0;0.3;16.5;60.6;60.6;0;0
588;06-04-2019 05:18;63;48;17.4;98;6.1;975.8;0.0;0.3;SE;1001.8;5.8;6.1;0.0;0.3;16.5;60.6;60.6;0;1
589;06-04-2019 06:21;63;48;17.3;98;6.1;976.0;0.0;0.0;E;1002.0;5.8;6.1;0.0;0.3;16.5;60.6;60.6;0;0
590;06-04-2019 07:24;63;48;17.2;98;6.3;976.1;0.0;0.3;NW;1002.1;6.0;6.3;0.0;0.3;16.5;60.6;60.6;0;1
591;06-04-2019 08:27;63;49;17.5;98;6.7;976.6;0.0;0.0;SE;1002.6;6.4;6.7;0.0;0.3;16.5;60.6;60.6;0;0
592;06-04-2019 09:30;63;51;17.9;97;7.6;977.0;0.0;0.3;SE;1003.0;7.2;7.6;0.0;0.3;16.5;60.6;60.6;0;1
593;06-04-2019 10:33;63;50;18.0;99;10.4;977.0;0.3;0.7;SE;1003.0;10.3;10.4;0.0;0.3;16.5;60.6;60.6;1;1
594;06-04-2019 11:36;63;51;18.5;68;14.3;976.8;1.0;2.0;NE;1002.8;8.5;14.3;0.0;0.3;16.5;60.6;60.6;1;2
595;06-04-2019 12:39;63;52;18.8;68;15.3;976.6;0.7;1.0;SEE;1002.6;9.4;15.3;0.0;0.3;16.5;60.6;60.6;1;1
596;06-04-2019 13:42;63;51;19.0;66;15.1;976.3;1.0;1.7;E;1002.3;8.8;15.1;0.0;0.3;16.5;60.6;60.6;1;2
597;06-04-2019 14:45;63;50;19.3;63;16.0;976.0;1.7;2.7;E;1002.0;9.0;16.0;0.0;0.3;16.5;60.6;60.6;2;2
598;06-04-2019 15:48;63;50;19.6;62;16.7;975.7;1.0;2.0;SSE;1001.7;9.4;16.7;0.0;0.3;16.5;60.6;60.6;1;2
599;06-04-2019 16:51;63;49;19.8;57;18.1;975.5;1.4;2.0;S;1001.5;9.5;18.1;0.0;0.3;16.5;60.6;60.6;1;2
600;06-04-2019 17:54;63;49;19.9;58;17.2;975.4;0.0;0.7;SW;1001.4;8.9;17.2;0.0;0.3;16.5;60.6;60.6;0;1
601;06-04-2019 18:57;63;48;20.2;50;20.1;975.0;0.3;0.7;NW;1001.0;9.4;20.1;0.0;0.3;16.5;60.6;60.6;1;1
602;06-04-2019 20:00;63;47;20.1;60;16.9;974.9;0.3;0.7;E;1000.9;9.1;16.9;0.0;0.3;16.5;60.6;60.6;1;1
603;06-04-2019 21:03;63;48;19.8;72;13.0;975.1;0.3;0.7;SE;1001.1;8.1;13.0;0.0;0.0;16.5;60.6;60.6;1;1
604;06-04-2019 22:06;63;48;19.6;77;12.4;975.1;0.7;1.4;SE;1001.1;8.5;12.4;0.0;0.0;16.5;60.6;60.6;1;1
605;06-04-2019 23:09;63;48;19.2;79;12.1;975.1;0.3;0.7;SE;1001.1;8.6;12.1;0.0;0.0;16.5;60.6;60.6;1;1
606;07-04-2019 00:12;63;49;18.9;84;10.5;975.2;0.3;0.7;N;1001.2;7.9;10.5;0.0;0.0;16.5;60.6;60.6;1;1
607;07-04-2019 01:15;63;50;18.8;88;9.3;975.1;0.0;0.0;E;1001.1;7.4;9.3;0.0;0.0;16.5;60.6;60.6;0;0
608;07-04-2019 02:18;63;50;18.7;92;8.7;975.0;0.0;0.0;E;1001.0;7.5;8.7;0.0;0.0;16.5;60.6;60.6;0;0
609;07-04-2019 03:21;63;49;18.5;94;7.1;975.1;0.0;0.0;SE;1001.1;6.2;7.1;0.0;0.0;16.5;60.6;60.6;0;0
610;07-04-2019 04:24;63;49;18.4;98;6.2;975.1;0.0;0.0;SE;1001.1;5.9;6.2;0.0;0.0;16.5;60.6;60.6;0;0
611;07-04-2019 05:27;63;49;18.2;99;5.6;975.2;0.0;0.3;S;1001.2;5.5;5.6;0.0;0.0;16.5;60.6;60.6;0;1
612;07-04-2019 06:30;63;49;18.1;98;6.0;975.4;0.0;0.7;SE;1001.4;5.7;6.0;0.0;0.0;16.5;60.6;60.6;0;1
613;07-04-2019 07:33;63;49;17.9;99;4.3;975.6;0.0;0.0;E;1001.6;4.2;4.3;0.0;0.0;16.5;60.6;60.6;0;0
614;07-04-2019 08:36;63;50;18.0;99;8.8;975.8;0.3;0.7;SE;1001.8;8.7;8.8;0.0;0.0;16.5;60.6;60.6;1;1
615;07-04-2019 09:39;63;51;18.5;72;13.0;976.2;0.7;1.4;SE;1002.2;8.1;13.0;0.0;0.0;16.5;60.6;60.6;1;1
616;07-04-2019 10:42;63;52;18.9;64;15.4;976.4;1.7;2.4;E;1002.4;8.6;15.4;0.0;0.0;16.5;60.6;60.6;2;2
617;07-04-2019 11:45;63;52;19.3;54;16.4;976.6;1.4;3.4;SE;1002.6;7.1;16.4;0.0;0.0;16.5;60.6;60.6;1;3
618;07-04-2019 12:48;63;50;19.4;45;17.8;976.7;2.0;3.7;SE;1002.7;5.7;17.1;0.0;0.0;16.5;60.6;60.6;2;3
619;07-04-2019 13:51;63;50;19.5;46;18.7;976.5;1.4;2.4;E;1002.5;6.9;18.7;0.0;0.0;16.5;60.6;60.6;1;2
620;07-04-2019 14:54;63;51;19.8;45;19.8;976.6;2.0;3.7;S;1002.6;7.6;19.2;0.0;0.0;16.5;60.6;60.6;2;3
621;07-04-2019 15:57;63;49;20.2;42;20.0;976.3;0.7;1.0;SEE;1002.3;6.7;20.0;0.0;0.0;14.1;60.6;60.6;1;1
622;07-04-2019 17:00;63;49;20.2;47;18.6;976.3;1.0;1.7;SE;1002.3;7.1;18.6;0.0;0.0;12.3;60.6;60.6;1;2
623;07-04-2019 18:03;63;48;20.0;50;17.6;976.4;1.0;1.4;SSW;1002.4;7.1;17.6;0.0;0.0;12.3;60.6;60.6;1;1
624;07-04-2019 19:06;63;49;19.8;53;16.5;976.8;0.7;1.4;SE;1002.8;6.9;16.5;0.0;0.0;12.3;60.6;60.6;1;1
625;07-04-2019 20:09;63;49;19.5;58;15.6;976.9;0.7;1.0;SE;1002.9;7.4;15.6;0.0;0.0;12.3;60.6;60.6;1;1
626;07-04-2019 21:12;63;51;19.9;64;14.5;977.8;0.3;1.4;E;1003.8;7.8;14.5;0.0;0.0;12.3;60.6;60.6;1;1
627;07-04-2019 22:15;63;50;20.0;66;13.8;978.2;0.3;0.7;SE;1004.2;7.6;13.8;0.0;0.0;12.3;60.6;60.6;1;1
628;07-04-2019 23:18;63;51;19.8;66;13.7;978.2;0.7;1.4;E;1004.2;7.5;13.7;0.0;0.0;12.3;60.6;60.6;1;1
629;08-04-2019 00:21;63;51;19.6;71;12.7;978.3;0.0;0.3;E;1004.3;7.6;12.7;0.0;0.0;12.3;60.6;60.6;0;1
630;08-04-2019 01:24;63;51;19.5;73;11.8;978.7;0.0;0.3;SE;1004.7;7.1;11.8;0.0;0.0;12.3;60.6;60.6;0;1
631;08-04-2019 02:27;63;51;19.3;75;11.3;978.8;0.0;0.3;SE;1004.8;7.0;11.3;0.0;0.0;12.3;60.6;60.6;0;1
632;08-04-2019 03:30;63;50;19.1;80;10.7;978.7;0.0;0.7;SE;1004.7;7.4;10.7;0.0;0.0;12.3;60.6;60.6;0;1
633;08-04-2019 04:33;63;51;18.9;81;10.4;978.9;0.3;0.7;NW;1004.9;7.3;10.4;0.0;0.0;12.3;60.6;60.6;1;1
634;08-04-2019 05:36;63;51;18.8;85;9.5;979.1;0.0;0.0;E;1005.1;7.1;9.5;0.0;0.0;12.3;60.6;60.6;0;0
635;08-04-2019 06:39;63;51;18.7;86;9.3;979.5;0.0;0.0;E;1005.5;7.1;9.3;0.0;0.0;12.3;60.6;60.6;0;0
636;08-04-2019 07:42;63;51;18.8;87;9.5;979.7;0.0;0.0;N;1005.7;7.5;9.5;0.0;0.0;12.3;60.6;60.6;0;0
637;08-04-2019 08:45;63;50;19.0;87;10.2;980.2;0.0;0.0;SE;1006.2;8.1;10.2;0.0;0.0;12.3;60.6;60.6;0;0
638;08-04-2019 09:48;63;51;19.1;85;10.9;980.5;0.0;0.0;E;1006.5;8.5;10.9;0.0;0.0;12.3;60.6;60.6;0;0
639;08-04-2019 10:51;63;51;19.4;86;11.2;980.8;0.0;0.0;SE;1006.8;9.0;11.2;0.0;0.0;12.3;60.6;60.6;0;0
640;08-04-2019 11:54;63;52;19.5;81;12.6;980.9;0.0;0.0;N;1006.9;9.4;12.6;0.0;0.0;12.3;60.6;60.6;0;0
641;08-04-2019 12:57;63;51;19.7;55;17.3;980.9;0.0;0.3;S;1006.9;8.2;17.3;0.0;0.0;12.3;60.6;60.6;0;1
642;08-04-2019 14:01;64;52;20.1;48;20.3;980.5;0.7;1.0;E;1006.5;9.0;20.3;0.0;0.0;12.3;60.6;60.6;1;1
643;08-04-2019 15:05;64;52;20.5;48;19.5;980.4;0.7;1.0;SE;1006.4;8.2;19.5;0.0;0.0;12.3;60.6;60.6;1;1
644;08-04-2019 16:09;64;51;20.4;50;18.9;980.2;1.4;2.7;E;1006.2;8.3;18.9;0.0;0.0;12.3;60.6;60.6;1;2
645;08-04-2019 17:13;64;51;20.3;51;18.6;980.2;0.3;0.7;SE;1006.2;8.3;18.6;0.0;0.0;12.3;60.6;60.6;1;1
646;08-04-2019 18:17;64;51;20.1;62;17.0;980.4;1.4;2.7;SW;1006.4;9.7;17.0;0.0;0.0;12.3;60.6;60.6;1;2
647;08-04-2019 19:20;63;53;20.2;70;15.3;980.7;0.7;1.4;SE;1006.7;9.9;15.3;0.0;0.0;12.3;60.6;60.6;1;1
648;08-04-2019 20:23;63;54;20.4;76;14.1;980.9;0.7;1.4;SW;1006.9;10.0;14.1;0.0;0.0;12.3;60.6;60.6;1;1
649;08-04-2019 21:26;63;54;20.6;80;13.3;981.5;0.0;0.0;S;1007.5;9.9;13.3;0.0;0.0;12.3;60.6;60.6;0;0
650;08-04-2019 22:29;63;53;20.5;84;12.7;981.8;0.7;1.4;W;1007.8;10.1;12.7;0.0;0.0;12.3;60.6;60.6;1;1
651;08-04-2019 23:32;63;53;20.4;87;11.9;981.7;0.0;0.3;SW;1007.7;9.8;11.9;0.0;0.0;12.3;60.6;60.6;0;1
652;09-04-2019 00:35;63;53;20.3;91;11.2;981.6;0.0;0.0;E;1007.6;9.8;11.2;0.0;0.0;12.3;60.6;60.6;0;0
653;09-04-2019 01:38;63;53;20.2;93;11.1;981.8;0.3;1.0;N;1007.8;10.0;11.1;0.0;0.0;12.3;60.6;60.6;1;1
654;09-04-2019 02:41;63;53;20.0;95;10.5;981.7;0.0;0.0;E;1007.7;9.7;10.5;0.0;0.0;12.3;60.6;60.6;0;0
655;09-04-2019 03:44;63;54;19.8;97;10.0;981.2;0.0;0.0;SE;1007.2;9.6;10.0;0.0;0.0;12.3;60.6;60.6;0;0
656;09-04-2019 04:47;63;53;19.6;99;8.8;981.4;0.0;0.3;E;1007.4;8.7;8.8;0.0;0.0;12.3;60.6;60.6;0;1
657;09-04-2019 05:50;63;53;19.4;99;8.2;981.5;0.0;0.0;SE;1007.5;8.1;8.2;0.0;0.0;12.3;60.6;60.6;0;0
658;09-04-2019 06:53;63;53;19.2;97;7.7;981.5;0.0;0.0;E;1007.5;7.3;7.7;0.0;0.0;12.3;60.6;60.6;0;0
659;09-04-2019 07:56;63;53;19.4;99;8.6;981.6;0.0;0.3;NE;1007.6;8.5;8.6;0.0;0.0;12.3;60.6;60.6;0;1
660;09-04-2019 08:59;63;53;19.5;99;9.6;981.9;0.0;0.3;SE;1007.9;9.5;9.6;0.0;0.0;12.3;60.6;60.6;0;1
661;09-04-2019 10:02;63;54;19.8;67;14.0;981.9;0.7;1.4;SE;1007.9;8.0;14.0;0.0;0.0;12.3;60.6;60.6;1;1
662;09-04-2019 11:05;63;53;20.2;60;15.5;982.1;1.0;1.4;E;1008.1;7.8;15.5;0.0;0.0;12.3;60.6;60.6;1;1
663;09-04-2019 12:08;63;53;20.5;53;17.2;981.9;1.4;1.7;SE;1007.9;7.6;17.2;0.0;0.0;12.3;60.6;60.6;1;2
664;09-04-2019 13:11;63;53;20.8;50;18.9;981.5;1.0;2.0;E;1007.5;8.3;18.9;0.0;0.0;12.3;60.6;60.6;1;2
665;09-04-2019 14:14;63;51;21.0;49;18.3;981.4;0.3;1.0;SE;1007.4;7.4;18.3;0.0;0.0;12.3;60.6;60.6;1;1
666;09-04-2019 15:17;63;50;21.2;53;18.3;981.1;1.0;1.7;S;1007.1;8.6;18.3;0.0;0.0;12.3;60.6;60.6;1;2
667;09-04-2019 16:20;63;52;21.3;49;18.8;980.6;1.0;1.7;SSE;1006.6;7.9;18.8;0.0;0.0;12.3;60.6;60.6;1;2
668;09-04-2019 17:23;63;52;21.2;52;17.1;980.4;0.7;2.7;E;1006.4;7.2;17.1;0.0;0.0;12.3;60.6;60.6;1;2
669;09-04-2019 18:26;63;52;21.0;54;16.8;980.5;1.4;3.7;SE;1006.5;7.5;16.8;0.0;0.0;12.3;60.6;60.6;1;3
670;09-04-2019 19:29;63;51;21.0;59;14.4;980.9;1.4;2.7;E;1006.9;6.5;14.4;0.0;0.0;12.3;60.6;60.6;1;2
671;09-04-2019 20:32;63;51;20.7;63;12.9;981.5;1.7;2.7;S;1007.5;6.0;12.9;0.0;0.0;12.0;60.6;60.6;2;2
672;09-04-2019 21:35;63;51;20.5;69;11.1;982.3;1.4;3.1;SE;1008.3;5.6;11.1;0.0;0.0;12.0;60.6;60.6;1;2
673;09-04-2019 22:38;63;51;20.4;75;9.3;982.5;1.4;2.7;SSE;1008.5;5.1;9.3;0.0;0.0;12.0;60.6;60.6;1;2
674;09-04-2019 23:41;63;51;20.2;78;8.8;983.2;2.0;2.7;NE;1009.2;5.2;7.6;0.0;0.0;12.0;60.6;60.6;2;2
675;10-04-2019 00:44;63;50;20.1;79;8.4;983.0;1.0;2.7;S;1009.0;5.0;8.4;0.0;0.0;12.0;60.6;60.6;1;2
676;10-04-2019 01:47;63;50;20.0;79;8.0;982.8;1.0;2.0;SSE;1008.8;4.6;8.0;0.0;0.0;12.0;60.6;60.6;1;2
677;10-04-2019 02:50;63;50;19.7;80;7.6;983.0;1.7;2.4;SE;1009.0;4.4;7.6;0.0;0.0;12.0;60.6;60.6;2;2
678;10-04-2019 03:53;63;49;19.5;79;6.5;983.0;1.0;2.0;SE;1009.0;3.1;6.5;0.0;0.0;12.0;60.6;60.6;1;2
679;10-04-2019 04:56;63;49;19.3;74;6.0;982.6;0.7;2.0;NEE;1008.6;1.7;6.0;0.0;0.0;12.0;60.6;60.6;1;2
680;10-04-2019 05:59;63;48;19.1;74;5.5;982.5;1.0;1.7;SE;1008.5;1.2;5.5;0.0;0.0;12.0;60.6;60.6;1;2
681;10-04-2019 07:02;63;49;18.9;76;5.0;982.7;1.4;2.0;SE;1008.7;1.1;5.0;0.0;0.0;11.7;60.6;60.6;1;2
682;10-04-2019 08:05;63;45;18.8;77;5.1;983.3;0.7;1.0;E;1009.3;1.4;5.1;0.0;0.0;11.7;60.6;60.6;1;1
683;10-04-2019 09:08;63;48;18.9;74;5.9;983.7;1.0;2.7;E;1009.7;1.6;5.9;0.0;0.0;11.7;60.6;60.6;1;2
684;10-04-2019 10:11;63;48;19.4;65;7.8;984.2;0.7;1.4;SE;1010.2;1.6;7.8;0.0;0.0;11.7;60.6;60.6;1;1
685;10-04-2019 11:14;63;47;19.5;62;9.6;984.4;1.7;2.4;SE;1010.4;2.7;9.6;0.0;0.0;10.8;60.6;60.6;2;2
686;10-04-2019 12:17;63;47;19.9;53;11.9;984.5;2.0;2.7;SE;1010.5;2.6;10.9;0.0;0.0;9.9;60.6;60.6;2;2
687;10-04-2019 13:20;63;46;20.0;47;13.0;984.5;1.0;2.0;SE;1010.5;2.0;13.0;0.0;0.0;8.4;60.6;60.6;1;2
688;10-04-2019 14:23;63;47;19.9;44;14.6;984.6;1.7;3.4;E;1010.6;2.5;14.6;0.0;0.0;8.4;60.3;60.6;2;3
689;10-04-2019 15:26;63;45;20.1;37;14.8;984.6;2.0;3.4;E;1010.6;0.3;13.9;0.0;0.0;8.4;60.3;60.6;2;3
690;10-04-2019 16:29;63;44;20.4;39;14.8;984.8;1.4;2.4;SE;1010.8;1.0;14.8;0.0;0.0;8.4;60.0;60.6;1;2
691;10-04-2019 17:32;63;44;20.7;37;15.0;985.1;2.0;2.7;E;1011.1;0.4;14.1;0.0;0.0;8.4;59.7;60.6;2;2
692;10-04-2019 18:35;63;44;20.9;41;14.0;985.3;1.7;3.1;S;1011.3;1.0;14.0;0.0;0.0;8.1;59.7;60.6;2;2
693;10-04-2019 19:38;63;43;21.2;45;12.8;985.8;1.4;3.1;SE;1011.8;1.2;12.8;0.0;0.0;7.5;59.7;60.6;1;2
694;10-04-2019 20:41;63;44;20.6;54;9.0;986.5;0.7;1.0;NE;1012.5;0.2;9.0;0.0;0.0;6.0;59.4;60.6;1;1
695;10-04-2019 21:44;63;45;20.5;63;7.1;987.5;1.0;1.7;E;1013.5;0.5;7.1;0.0;0.0;4.2;59.4;60.6;1;2
696;10-04-2019 22:47;63;45;20.4;65;6.1;988.0;0.7;1.4;SE;1014.0;0.0;6.1;0.0;0.0;4.2;59.4;60.6;1;1
697;10-04-2019 23:50;63;45;20.1;67;5.2;988.5;0.7;1.4;SE;1014.5;-0.4;5.2;0.0;0.0;4.2;59.4;60.6;1;1
698;11-04-2019 00:53;63;45;20.0;70;4.1;989.0;0.3;0.7;S;1015.0;-0.9;4.1;0.0;0.0;4.2;59.4;60.6;1;1
699;11-04-2019 01:56;63;46;19.8;73;3.0;989.1;0.0;0.3;SE;1015.1;-1.4;3.0;0.0;0.0;4.2;59.4;60.6;0;1
700;11-04-2019 02:59;63;45;19.5;68;2.7;989.2;0.3;0.7;E;1015.2;-2.6;2.7;0.0;0.0;4.2;59.4;60.6;1;1
701;11-04-2019 04:02;63;45;19.2;71;1.9;989.3;0.0;0.3;SE;1015.3;-2.8;1.9;0.0;0.0;4.2;59.4;60.6;0;1
702;11-04-2019 05:05;63;46;18.9;72;1.3;989.5;0.3;0.7;SE;1015.5;-3.2;1.3;0.0;0.0;4.2;59.4;60.6;1;1
703;11-04-2019 06:08;63;45;18.8;74;0.8;990.0;0.7;1.4;E;1016.0;-3.3;0.8;0.0;0.0;4.2;59.4;60.6;1;1
704;11-04-2019 07:11;63;45;18.6;77;0.2;990.8;0.7;1.0;SSE;1016.8;-3.4;0.2;0.0;0.0;4.2;59.4;60.6;1;1
705;11-04-2019 08:14;63;44;18.5;69;2.9;991.3;0.3;0.7;NEE;1017.3;-2.2;2.9;0.0;0.0;4.2;59.4;60.6;1;1
706;11-04-2019 09:17;63;43;18.8;56;6.1;991.7;1.0;1.7;SE;1017.7;-2.0;6.1;0.0;0.0;4.2;59.4;60.6;1;2
