No;Zeit;Intervall(mi);innen Luftfeuchtigkeit(%);innen Temperatur(°C);außen Luftfeuchtigkeit(%);außen Temperatur(°C);absolut Luftdruck(Hpa);Wind(m/s);Windbö"(m/s);Richtung;relative Luftdruck(Hpa);Taupunkt(°C);Windauskühlung(°C);Stunde Niederschlag(mm);24 Stunde Niederschlag(mm);Woche Niederschlag(mm);Monat Niederschlag(mm);Total Niederschlag(mm);Wind Level(bft);Windbö Level(bft)
7489;11-06-2015 12:48;30;54;19.6;51;22.7;992.0;2.0;4.1;S;1026.1;12.1;22.2;0.0;0.0;6.0;14.4;189.3;2;3
7490;11-06-2015 13:18;30;53;19.7;52;21.9;991.9;1.4;2.4;NWW;1026.0;11.6;21.9;0.0;0.0;6.0;14.4;189.3;1;2
7491;11-06-2015 13:48;30;53;19.6;50;22.1;991.6;1.4;2.0;S;1025.7;11.2;22.1;0.0;0.0;6.0;14.4;189.3;1;2
7492;11-06-2015 14:18;30;54;19.8;49;22.4;991.5;1.7;2.7;SE;1025.6;11.2;22.4;0.0;0.0;6.0;14.4;189.3;2;2
7493;11-06-2015 14:48;30;53;20.0;49;23.0;991.2;1.0;1.7;E;1025.3;11.7;23.0;0.0;0.0;6.0;14.4;189.3;1;2
7494;11-06-2015 15:18;30;53;20.2;48;23.4;990.9;1.7;2.4;E;1025.0;11.8;23.4;0.0;0.0;6.0;14.4;189.3;2;2
7495;11-06-2015 15:48;30;53;20.0;48;22.7;990.7;1.0;1.7;SE;1024.8;11.2;22.7;0.0;0.0;6.0;14.4;189.3;1;2
7496;11-06-2015 16:18;30;53;20.0;46;24.0;990.4;0.7;1.4;S;1024.5;11.7;24.0;0.0;0.0;6.0;14.4;189.3;1;1
7497;11-06-2015 16:48;30;53;20.0;47;23.9;990.1;1.4;2.0;S;1024.2;11.9;23.9;0.0;0.0;6.0;13.5;189.3;1;2
7498;11-06-2015 17:18;30;53;20.0;46;24.2;989.8;1.4;2.7;NE;1023.9;11.9;24.2;0.0;0.0;6.0;13.5;189.3;1;2
7499;11-06-2015 17:48;30;53;20.1;47;24.4;989.6;1.4;2.7;SE;1023.7;12.4;24.4;0.0;0.0;6.0;13.5;189.3;1;2
7500;11-06-2015 18:18;30;53;20.1;45;24.6;989.2;1.4;2.0;SE;1023.3;11.9;24.6;0.0;0.0;6.0;13.5;189.3;1;2
7501;11-06-2015 18:48;30;53;20.2;47;24.1;988.9;1.0;2.0;S;1023.0;12.1;24.1;0.0;0.0;6.0;13.5;189.3;1;2
7502;11-06-2015 19:18;30;53;20.2;45;25.2;988.6;1.0;2.0;SE;1022.7;12.5;25.2;0.0;0.0;6.0;13.5;189.3;1;2
7503;11-06-2015 19:48;30;52;20.1;43;25.7;988.5;0.3;0.7;SE;1022.6;12.2;25.7;0.0;0.0;6.0;13.5;189.3;1;1
7504;11-06-2015 20:18;30;53;20.3;42;25.2;988.2;0.7;1.7;SE;1022.3;11.4;25.2;0.0;0.0;6.0;13.5;189.3;1;2
7505;11-06-2015 20:48;30;53;20.4;46;25.0;988.1;0.7;1.4;E;1022.2;12.6;25.0;0.0;0.0;6.0;13.5;189.3;1;1
7506;11-06-2015 21:18;30;53;20.4;50;22.7;987.9;1.0;1.7;E;1022.0;11.8;22.7;0.0;0.0;6.0;13.5;189.3;1;2
7507;11-06-2015 21:48;30;53;20.4;53;21.1;987.9;0.7;1.4;E;1022.0;11.2;21.1;0.0;0.0;6.0;13.5;189.3;1;1
7508;11-06-2015 22:18;30;53;20.4;65;18.3;987.8;1.0;1.4;SEE;1021.9;11.6;18.3;0.0;0.0;6.0;13.5;189.3;1;1
7509;11-06-2015 22:48;30;54;20.3;67;17.2;988.1;0.7;1.7;E;1022.2;11.0;17.2;0.0;0.0;6.0;13.5;189.3;1;2
7510;11-06-2015 23:18;30;54;20.3;69;17.0;988.1;0.7;1.7;E;1022.2;11.3;17.0;0.0;0.0;6.0;13.5;189.3;1;2
7511;11-06-2015 23:48;30;54;20.3;72;16.3;988.0;0.7;1.0;NE;1022.1;11.3;16.3;0.0;0.0;6.0;13.5;189.3;1;1
7512;12-06-2015 00:18;30;54;20.2;75;15.7;988.0;0.0;0.7;SE;1022.1;11.3;15.7;0.0;0.0;6.0;13.5;189.3;0;1
7513;12-06-2015 00:48;30;54;20.2;77;15.2;987.8;1.0;1.4;SE;1021.9;11.2;15.2;0.0;0.0;6.0;13.5;189.3;1;1
7514;12-06-2015 01:18;30;54;20.2;79;14.8;987.8;0.7;1.4;E;1021.9;11.2;14.8;0.0;0.0;6.0;13.5;189.3;1;1
7515;12-06-2015 01:48;30;54;20.1;83;13.8;987.7;1.0;2.0;E;1021.8;11.0;13.8;0.0;0.0;6.0;13.5;189.3;1;2
7516;12-06-2015 02:18;30;53;20.0;82;13.7;987.3;0.7;1.7;E;1021.4;10.7;13.7;0.0;0.0;6.0;13.5;189.3;1;2
7517;12-06-2015 02:48;30;53;20.0;83;13.3;987.0;0.7;1.4;E;1021.1;10.5;13.3;0.0;0.0;6.0;13.5;189.3;1;1
7518;12-06-2015 03:18;30;54;19.9;84;12.6;986.8;0.7;1.0;NE;1020.9;10.0;12.6;0.0;0.0;6.0;13.5;189.3;1;1
7519;12-06-2015 03:48;30;54;19.8;84;12.4;986.5;0.0;0.0;SEE;1020.6;9.8;12.4;0.0;0.0;6.0;13.5;189.3;0;0
7520;12-06-2015 04:18;30;54;19.6;87;11.6;986.3;0.0;0.3;E;1020.4;9.5;11.6;0.0;0.0;6.0;13.5;189.3;0;1
7521;12-06-2015 04:48;30;53;19.5;88;11.3;986.0;0.0;0.0;E;1020.1;9.4;11.3;0.0;0.0;6.0;13.5;189.3;0;0
7522;12-06-2015 05:18;30;53;19.5;91;11.0;985.7;0.0;0.0;SE;1019.8;9.6;11.0;0.0;0.0;6.0;13.5;189.3;0;0
7523;12-06-2015 05:48;30;52;19.4;93;10.5;985.7;0.0;0.0;E;1019.8;9.4;10.5;0.0;0.0;6.0;13.5;189.3;0;0
7524;12-06-2015 06:18;30;52;19.2;95;10.6;985.7;0.0;0.0;SE;1019.8;9.8;10.6;0.0;0.0;6.0;13.5;189.3;0;0
7525;12-06-2015 06:48;30;54;18.5;94;11.0;985.6;0.0;0.7;SE;1019.7;10.1;11.0;0.0;0.0;6.0;13.5;189.3;0;1
7526;12-06-2015 07:18;30;55;18.7;94;11.9;985.7;0.0;0.3;W;1019.8;11.0;11.9;0.0;0.0;6.0;13.5;189.3;0;1
7527;12-06-2015 07:48;30;55;18.9;75;16.2;985.7;0.0;0.0;E;1019.8;11.8;16.2;0.0;0.0;6.0;13.5;189.3;0;0
7528;12-06-2015 08:18;30;54;19.0;67;17.6;985.8;0.3;0.7;SE;1019.9;11.4;17.6;0.0;0.0;6.0;13.5;189.3;1;1
7529;12-06-2015 08:48;30;54;19.0;66;18.5;985.8;0.7;1.4;E;1019.9;12.1;18.5;0.0;0.0;6.0;13.5;189.3;1;1
7530;12-06-2015 09:18;30;55;19.2;64;19.0;986.0;0.3;0.7;SSE;1020.1;12.1;19.0;0.0;0.0;6.0;13.5;189.3;1;1
7531;12-06-2015 09:48;30;55;19.4;63;20.2;985.7;0.7;1.0;E;1019.8;13.0;20.2;0.0;0.0;6.0;13.5;189.3;1;1
7532;12-06-2015 10:18;30;55;19.5;61;21.3;985.6;0.3;0.7;E;1019.7;13.5;21.3;0.0;0.0;6.0;13.5;189.3;1;1
7533;12-06-2015 10:48;30;55;19.5;58;22.9;985.3;0.7;1.0;SE;1019.4;14.2;22.9;0.0;0.0;6.0;13.5;189.3;1;1
7534;12-06-2015 11:18;30;56;19.7;57;23.3;985.1;1.0;2.0;E;1019.2;14.3;23.3;0.0;0.0;6.0;13.5;189.3;1;2
7535;12-06-2015 11:48;30;56;19.8;53;25.2;985.1;1.7;2.0;N;1019.2;15.0;25.2;0.0;0.0;6.0;13.5;189.3;2;2
7536;12-06-2015 12:18;30;56;19.8;48;26.8;984.6;0.7;1.4;NNW;1018.7;14.9;26.8;0.0;0.0;6.0;13.5;189.3;1;1
7537;12-06-2015 12:48;30;57;19.9;50;26.8;984.6;1.0;1.4;SW;1018.7;15.5;26.8;0.0;0.0;6.0;13.5;189.3;1;1
7538;12-06-2015 13:18;30;57;20.0;48;28.2;984.2;0.0;0.3;SE;1018.3;16.2;28.2;0.0;0.0;6.0;13.5;189.3;0;1
7539;12-06-2015 13:48;30;56;19.9;46;29.3;984.1;1.0;1.4;SE;1018.2;16.5;29.3;0.0;0.0;6.0;13.5;189.3;1;1
7540;12-06-2015 14:18;30;56;19.7;43;30.3;983.8;0.3;1.0;E;1017.9;16.4;30.3;0.0;0.0;6.0;13.5;189.3;1;1
7541;12-06-2015 14:48;30;56;19.9;41;31.6;983.6;0.7;1.4;S;1017.7;16.8;31.6;0.0;0.0;6.0;13.5;189.3;1;1
7542;12-06-2015 15:18;30;54;20.0;40;32.0;983.3;0.7;1.4;NE;1017.4;16.7;32.0;0.0;0.0;6.0;13.5;189.3;1;1
7543;12-06-2015 15:48;30;55;20.1;39;31.7;983.3;---;---;N;1017.4;16.1;31.7;0.0;0.0;6.0;13.5;189.3;---;---
7544;12-06-2015 15:53;5;---;---;---;---;---;---;---;---;---;---;---;75.6;75.6;81.6;89.1;264.9;---;---
7545;12-06-2015 16:23;30;56;20.5;35;32.8;982.7;1.0;1.7;NWW;1016.8;15.4;32.8;75.6;75.6;81.6;89.1;264.9;1;2
7546;12-06-2015 16:53;30;57;20.8;36;33.6;982.4;0.3;1.0;E;1016.5;16.5;33.6;0.0;75.6;81.6;89.1;264.9;1;1
7547;12-06-2015 17:23;30;56;20.9;37;33.4;982.1;0.7;1.4;E;1016.2;16.8;33.4;0.0;75.6;81.6;89.1;264.9;1;1
7548;12-06-2015 17:53;30;54;20.3;41;31.2;981.8;0.0;0.0;SE;1015.9;16.4;31.2;0.0;75.6;81.6;89.1;264.9;0;0
7549;12-06-2015 18:23;30;54;20.4;49;28.8;981.8;0.0;0.3;SE;1015.9;17.1;28.8;0.0;75.6;81.6;89.1;264.9;0;1
7550;12-06-2015 18:53;30;54;20.5;56;26.7;982.1;0.0;0.3;E;1016.2;17.2;26.7;0.0;75.6;81.6;89.1;264.9;0;1
7551;12-06-2015 19:23;30;54;20.3;63;25.3;981.9;0.0;0.0;E;1016.0;17.8;25.3;0.0;75.6;81.6;89.1;264.9;0;0
7552;12-06-2015 19:53;30;53;20.3;63;24.1;982.2;1.4;2.4;NW;1016.3;16.6;24.1;0.0;75.6;81.6;89.1;264.9;1;2
7553;12-06-2015 20:23;30;53;20.1;67;23.4;982.6;1.0;2.0;NWW;1016.7;17.0;23.4;0.0;75.6;81.6;89.1;264.9;1;2
7554;12-06-2015 20:53;30;54;20.3;68;22.7;982.7;0.7;1.7;NW;1016.8;16.5;22.7;0.0;75.6;81.6;89.1;264.9;1;2
7555;12-06-2015 21:23;30;54;20.4;70;22.1;983.3;1.0;1.7;N;1017.4;16.4;22.1;0.0;75.6;81.6;89.1;264.9;1;2
7556;12-06-2015 21:53;30;55;20.5;70;21.4;983.6;1.0;1.7;NWW;1017.7;15.7;21.4;0.0;75.6;81.6;89.1;264.9;1;2
7557;12-06-2015 22:23;30;55;20.6;73;20.8;983.1;1.0;1.4;N;1017.2;15.8;20.8;0.0;75.6;81.6;89.1;264.9;1;1
7558;12-06-2015 22:53;30;55;20.6;81;19.7;982.7;0.3;0.7;E;1016.8;16.4;19.7;0.0;75.6;81.6;89.1;264.9;1;1
7559;12-06-2015 23:23;30;56;20.6;86;18.5;982.3;0.0;0.0;E;1016.4;16.1;18.5;0.0;75.6;81.6;89.1;264.9;0;0
7560;12-06-2015 23:53;30;56;20.6;90;17.8;982.3;0.0;0.3;SE;1016.4;16.2;17.8;0.0;75.6;81.6;89.1;264.9;0;1
7561;13-06-2015 00:23;30;55;20.6;91;17.1;982.3;0.0;0.3;SE;1016.4;15.6;17.1;0.0;75.6;81.6;89.1;264.9;0;1
7562;13-06-2015 00:53;30;56;20.6;95;16.7;982.3;0.0;0.3;SE;1016.4;15.9;16.7;0.0;75.6;81.6;89.1;264.9;0;1
7563;13-06-2015 01:23;30;55;20.5;97;16.4;982.3;0.0;0.0;S;1016.4;15.9;16.4;0.0;75.6;81.6;89.1;264.9;0;0
7564;13-06-2015 01:53;30;55;20.5;96;16.7;982.2;0.0;0.0;E;1016.3;16.1;16.7;0.0;75.6;81.6;89.1;264.9;0;0
7565;13-06-2015 02:23;30;55;20.4;97;16.2;982.3;0.0;0.0;SE;1016.4;15.7;16.2;0.0;75.6;81.6;89.1;264.9;0;0
7566;13-06-2015 02:53;30;55;20.4;99;15.8;982.1;0.0;0.0;E;1016.2;15.7;15.8;0.0;75.6;81.6;89.1;264.9;0;0
7567;13-06-2015 03:23;30;55;20.4;99;15.9;982.2;0.0;0.0;E;1016.3;15.8;15.9;0.0;75.6;81.6;89.1;264.9;0;0
7568;13-06-2015 03:53;30;55;20.4;99;15.8;981.9;0.0;0.0;SW;1016.0;15.7;15.8;0.0;75.6;81.6;89.1;264.9;0;0
7569;13-06-2015 04:23;30;55;20.3;99;15.7;982.1;0.3;0.7;E;1016.2;15.6;15.7;0.0;75.6;81.6;89.1;264.9;1;1
7570;13-06-2015 04:53;30;55;20.3;98;16.2;981.6;1.0;1.7;N;1015.7;15.9;16.2;0.0;75.6;81.6;89.1;264.9;1;2
7571;13-06-2015 05:23;30;55;20.3;97;16.3;981.2;0.3;1.0;E;1015.3;15.8;16.3;0.0;75.6;81.6;89.1;264.9;1;1
7572;13-06-2015 05:53;30;55;20.3;98;15.3;981.1;0.0;0.7;NE;1015.2;15.0;15.3;0.0;75.6;77.4;89.1;264.9;0;1
7573;13-06-2015 06:23;30;55;20.2;99;15.1;981.4;0.3;1.4;SE;1015.5;15.0;15.1;0.0;75.6;75.9;89.1;264.9;1;1
7574;13-06-2015 06:53;30;55;20.2;98;16.2;981.4;0.0;0.3;E;1015.5;15.9;16.2;0.0;75.6;75.9;89.1;264.9;0;1
7575;13-06-2015 07:23;30;59;20.2;94;18.3;981.4;0.0;0.3;S;1015.5;17.3;18.3;0.0;75.6;75.9;89.1;264.9;0;1
7576;13-06-2015 07:53;30;56;19.8;89;18.3;981.6;0.0;0.3;SE;1015.7;16.5;18.3;0.0;75.6;75.9;89.1;264.9;0;1
7577;13-06-2015 08:23;30;57;20.1;92;17.5;981.9;0.3;0.7;S;1016.0;16.2;17.5;0.0;75.6;75.9;89.1;264.9;1;1
7578;13-06-2015 08:53;30;57;20.2;94;17.6;982.1;0.0;0.0;SE;1016.2;16.6;17.6;0.0;75.6;75.9;89.1;264.9;0;0
7579;13-06-2015 09:23;30;57;20.2;93;17.7;982.2;0.0;0.7;SW;1016.3;16.6;17.7;0.0;75.6;75.9;89.1;264.9;0;1
7580;13-06-2015 09:53;30;57;20.2;93;17.9;982.6;0.7;1.4;NW;1016.7;16.8;17.9;0.0;75.6;75.6;89.1;264.9;1;1
7581;13-06-2015 10:23;30;57;20.2;93;19.0;982.7;0.0;0.7;NEE;1016.8;17.9;19.0;0.0;75.6;75.6;89.1;264.9;0;1
7582;13-06-2015 10:54;31;56;20.3;82;20.8;982.9;1.0;2.4;NW;1017.0;17.6;20.8;0.0;75.6;75.6;89.1;264.9;1;2
7583;13-06-2015 11:24;30;56;20.4;80;20.6;982.9;2.4;3.1;NWW;1017.0;17.1;19.5;0.0;75.6;75.6;89.1;264.9;2;2
7584;13-06-2015 11:54;30;56;20.4;85;19.6;982.9;1.0;2.0;NNW;1017.0;17.0;19.6;0.0;75.6;75.6;89.1;264.9;1;2
7585;13-06-2015 12:24;30;57;20.4;79;21.0;983.2;0.7;1.7;NW;1017.3;17.2;21.0;0.0;75.6;75.6;89.1;264.9;1;2
7586;13-06-2015 12:54;30;57;20.5;76;21.3;983.4;1.4;2.4;E;1017.5;16.9;21.3;0.0;75.6;75.6;89.1;264.9;1;2
7587;13-06-2015 13:24;30;57;20.5;80;20.4;983.5;0.7;1.4;E;1017.6;16.9;20.4;0.0;75.6;75.6;89.1;264.9;1;1
7588;13-06-2015 13:54;30;57;20.5;78;20.1;983.8;1.0;2.4;NWW;1017.9;16.2;20.1;0.0;75.6;75.6;89.1;264.9;1;2
7589;13-06-2015 14:24;30;57;20.5;74;21.4;983.7;1.4;2.4;NWW;1017.8;16.6;21.4;0.0;75.6;75.6;89.1;264.9;1;2
7590;13-06-2015 14:54;30;57;20.6;69;21.5;983.8;1.7;2.7;NW;1017.9;15.6;21.5;0.0;75.6;75.6;89.1;264.9;2;2
7591;13-06-2015 15:24;30;57;20.6;75;19.3;984.0;1.7;3.1;W;1018.1;14.8;19.3;0.0;75.6;75.6;89.1;264.9;2;2
7592;13-06-2015 15:54;30;57;20.6;71;20.6;984.0;0.7;1.4;SW;1018.1;15.2;20.6;0.0;0.0;75.6;89.1;264.9;1;1
7593;13-06-2015 16:24;30;57;20.7;66;23.8;983.7;1.0;2.0;NW;1017.8;17.1;23.8;0.0;0.0;75.6;89.1;264.9;1;2
7594;13-06-2015 16:54;30;58;20.9;60;23.0;983.4;1.4;2.7;NWW;1017.5;14.8;23.0;0.0;0.0;75.6;89.1;264.9;1;2
7595;13-06-2015 17:24;30;57;21.0;52;26.2;983.2;1.4;2.7;NW;1017.3;15.6;26.2;0.0;0.0;75.6;89.1;264.9;1;2
7596;13-06-2015 17:54;30;57;21.0;50;26.1;982.7;1.0;2.4;N;1016.8;14.9;26.1;0.0;0.0;75.6;89.1;264.9;1;2
7597;13-06-2015 18:24;30;54;21.0;51;26.0;982.4;1.4;2.7;N;1016.5;15.1;26.0;0.0;0.0;75.6;89.1;264.9;1;2
7598;13-06-2015 18:54;30;56;21.0;49;26.1;982.3;1.0;2.0;S;1016.4;14.6;26.1;0.0;0.0;75.6;89.1;264.9;1;2
7599;13-06-2015 19:24;30;56;21.0;54;24.3;982.5;0.3;1.4;SE;1016.6;14.4;24.3;0.0;0.0;75.6;89.1;264.9;1;1
7600;13-06-2015 19:54;30;57;21.3;46;25.4;982.6;1.7;2.7;NW;1016.7;13.0;25.4;0.0;0.0;75.6;89.1;264.9;2;2
7601;13-06-2015 20:24;30;57;21.5;46;24.6;982.8;1.4;2.4;N;1016.9;12.2;24.6;0.0;0.0;75.6;89.1;264.9;1;2
7602;13-06-2015 20:54;30;57;21.3;52;22.3;982.7;1.0;2.0;NWW;1016.8;12.0;22.3;0.0;0.0;75.6;89.1;264.9;1;2
7603;13-06-2015 21:24;30;56;21.2;56;21.2;982.7;0.3;0.7;NW;1016.8;12.1;21.2;0.0;0.0;75.6;89.1;264.9;1;1
7604;13-06-2015 21:54;30;56;21.0;64;19.4;982.8;0.0;0.3;NW;1016.9;12.4;19.4;0.0;0.0;75.6;89.1;264.9;0;1
7605;13-06-2015 22:24;30;57;21.0;72;17.4;983.3;0.0;0.3;E;1017.4;12.3;17.4;0.0;0.0;75.6;89.1;264.9;0;1
7606;13-06-2015 22:54;30;56;21.0;76;16.9;983.7;0.0;0.0;E;1017.8;12.7;16.9;0.0;0.0;75.6;89.1;264.9;0;0
7607;13-06-2015 23:24;30;57;21.0;82;15.8;983.8;0.0;0.7;E;1017.9;12.8;15.8;0.0;0.0;75.6;89.1;264.9;0;1
7608;13-06-2015 23:54;30;56;21.0;85;15.4;984.0;0.0;0.0;SE;1018.1;12.9;15.4;0.0;0.0;75.6;89.1;264.9;0;0
7609;14-06-2015 00:24;30;58;20.9;85;15.1;984.0;0.0;0.3;E;1018.1;12.6;15.1;0.0;0.0;75.6;89.1;264.9;0;1
7610;14-06-2015 00:54;30;58;20.9;87;14.3;984.0;0.0;0.3;E;1018.1;12.2;14.3;0.0;0.0;75.6;89.1;264.9;0;1
7611;14-06-2015 01:24;30;58;20.9;91;13.6;983.9;0.0;0.3;SE;1018.0;12.2;13.6;0.0;0.0;75.6;89.1;264.9;0;1
7612;14-06-2015 01:54;30;58;20.8;93;13.0;983.7;0.0;0.3;E;1017.8;11.9;13.0;0.0;0.0;75.6;89.1;264.9;0;1
7613;14-06-2015 02:24;30;57;20.8;95;12.6;983.7;0.0;0.0;E;1017.8;11.8;12.6;0.0;0.0;75.6;89.1;264.9;0;0
7614;14-06-2015 02:54;30;57;20.7;97;12.1;983.8;0.0;0.0;SE;1017.9;11.7;12.1;0.0;0.0;75.6;89.1;264.9;0;0
7615;14-06-2015 03:24;30;57;20.6;98;11.5;984.0;0.0;0.0;SE;1018.1;11.2;11.5;0.0;0.0;75.6;89.1;264.9;0;0
7616;14-06-2015 03:54;30;56;20.5;98;11.6;983.9;0.0;0.0;E;1018.0;11.3;11.6;0.0;0.0;75.6;89.1;264.9;0;0
7617;14-06-2015 04:24;30;55;20.3;98;11.0;983.8;0.0;0.0;E;1017.9;10.7;11.0;0.0;0.0;75.6;89.1;264.9;0;0
7618;14-06-2015 04:54;30;54;20.2;99;10.5;983.8;0.0;0.0;SE;1017.9;10.4;10.5;0.0;0.0;75.6;89.1;264.9;0;0
7619;14-06-2015 05:24;30;54;20.0;99;9.8;983.9;0.0;0.0;SE;1018.0;9.7;9.8;0.0;0.0;75.6;89.1;264.9;0;0
7620;14-06-2015 05:54;30;54;19.8;99;9.6;984.0;0.0;0.0;E;1018.1;9.5;9.6;0.0;0.0;75.6;89.1;264.9;0;0
7621;14-06-2015 06:24;30;53;19.2;99;9.7;984.0;0.0;0.0;E;1018.1;9.6;9.7;0.0;0.0;75.6;89.1;264.9;0;0
7622;14-06-2015 06:54;30;55;18.6;99;10.7;983.7;0.0;0.0;SE;1017.8;10.6;10.7;0.0;0.0;75.6;89.1;264.9;0;0
7623;14-06-2015 07:24;30;55;19.0;94;14.2;983.6;0.0;0.0;E;1017.7;13.3;14.2;0.0;0.0;75.6;89.1;264.9;0;0
7624;14-06-2015 07:54;30;56;19.2;80;16.0;983.8;0.3;0.7;SE;1017.9;12.6;16.0;0.0;0.0;75.6;89.1;264.9;1;1
7625;14-06-2015 08:24;30;56;19.4;75;17.7;983.9;0.0;0.3;S;1018.0;13.2;17.7;0.0;0.0;75.6;89.1;264.9;0;1
7626;14-06-2015 08:54;30;57;19.4;67;19.5;983.9;0.3;0.7;NE;1018.0;13.2;19.5;0.0;0.0;75.6;89.1;264.9;1;1
7627;14-06-2015 09:24;30;56;19.0;58;20.0;983.9;0.3;1.4;S;1018.0;11.5;20.0;0.0;0.0;75.6;89.1;264.9;1;1
7628;14-06-2015 09:54;30;55;19.2;54;20.9;983.9;0.7;1.0;N;1018.0;11.3;20.9;0.0;0.0;75.6;89.1;264.9;1;1
7629;14-06-2015 10:24;30;56;19.4;50;22.0;983.8;1.0;2.0;SWW;1017.9;11.1;22.0;0.0;0.0;75.6;89.1;264.9;1;2
7630;14-06-2015 10:54;30;56;19.6;46;23.3;983.8;1.4;1.7;N;1017.9;11.1;23.3;0.0;0.0;75.6;89.1;264.9;1;2
7631;14-06-2015 11:24;30;56;19.7;45;24.0;983.7;0.3;0.7;NE;1017.8;11.4;24.0;0.0;0.0;75.6;89.1;264.9;1;1
7632;14-06-2015 11:54;30;56;19.7;44;24.0;983.6;1.0;1.4;NW;1017.7;11.0;24.0;0.0;0.0;75.6;89.1;264.9;1;1
7633;14-06-2015 12:24;30;56;19.8;41;24.3;983.4;1.7;2.4;NW;1017.5;10.2;24.3;0.0;0.0;75.6;89.1;264.9;2;2
7634;14-06-2015 12:54;30;56;19.8;37;25.2;983.1;0.3;0.7;SE;1017.2;9.5;25.2;0.0;0.0;75.6;89.1;264.9;1;1
7635;14-06-2015 13:24;30;56;19.8;37;25.7;982.9;1.7;2.7;NWW;1017.0;10.0;25.7;0.0;0.0;75.6;89.1;264.9;2;2
7636;14-06-2015 13:54;30;56;19.9;34;26.0;982.7;1.0;2.0;SW;1016.8;9.0;26.0;0.0;0.0;75.6;89.1;264.9;1;2
7637;14-06-2015 14:24;30;55;20.0;32;26.9;982.6;0.3;1.0;SW;1016.7;8.8;26.9;0.0;0.0;75.6;89.1;264.9;1;1
7638;14-06-2015 14:54;30;55;20.1;30;27.1;982.4;2.0;3.7;N;1016.5;8.1;26.8;0.0;0.0;75.6;89.1;264.9;2;3
7639;14-06-2015 15:24;30;55;20.2;32;28.3;982.2;1.0;1.7;NWW;1016.3;10.1;28.3;0.0;0.0;75.6;89.1;264.9;1;2
7640;14-06-2015 15:54;30;55;20.3;23;27.0;982.1;1.7;2.7;NWW;1016.2;4.1;27.0;0.0;0.0;75.6;89.1;264.9;2;2
7641;14-06-2015 16:24;30;56;20.5;25;29.0;982.0;1.7;2.7;NW;1016.1;7.0;29.0;0.0;0.0;75.6;89.1;264.9;2;2
7642;14-06-2015 16:54;30;55;20.4;28;28.6;981.8;0.7;1.7;SE;1015.9;8.3;28.6;0.0;0.0;75.6;89.1;264.9;1;2
7643;14-06-2015 17:24;30;55;20.6;28;29.6;981.4;1.7;2.7;NW;1015.5;9.2;29.6;0.0;0.0;75.6;89.1;264.9;2;2
7644;14-06-2015 17:54;30;54;20.8;29;28.9;981.4;0.0;0.7;SSE;1015.5;9.1;28.9;0.0;0.0;75.6;89.1;264.9;0;1
7645;14-06-2015 18:24;30;52;20.3;28;27.8;981.3;1.4;2.4;N;1015.4;7.7;27.8;0.0;0.0;75.6;89.1;264.9;1;2
7646;14-06-2015 18:54;30;53;20.1;27;29.3;981.2;3.1;4.8;N;1015.3;8.4;28.8;0.0;0.0;75.6;89.1;264.9;2;3
7647;14-06-2015 19:24;30;54;20.4;28;27.4;981.0;2.4;3.7;NW;1015.1;7.3;26.9;0.0;0.0;75.6;89.1;264.9;2;3
7648;14-06-2015 19:54;30;55;20.7;31;27.6;981.1;1.0;2.0;NW;1015.2;9.0;27.6;0.0;0.0;75.6;89.1;264.9;1;2
7649;14-06-2015 20:24;30;55;20.5;36;25.0;981.4;1.4;1.4;NW;1015.5;8.9;25.0;0.0;0.0;75.6;89.1;264.9;1;1
7650;14-06-2015 20:54;30;54;20.7;42;23.6;981.3;2.4;3.1;NW;1015.4;10.0;22.8;0.0;0.0;75.6;89.1;264.9;2;2
7651;14-06-2015 21:24;30;54;20.7;44;22.6;981.7;0.3;1.0;NW;1015.8;9.8;22.6;0.0;0.0;75.6;89.1;264.9;1;1
7652;14-06-2015 21:54;30;54;20.7;53;20.7;982.1;0.7;1.4;N;1016.2;10.8;20.7;0.0;0.0;75.6;89.1;264.9;1;1
7653;14-06-2015 22:24;30;54;20.7;56;19.7;982.6;0.0;0.3;NE;1016.7;10.7;19.7;0.0;0.0;75.6;89.1;264.9;0;1
7654;14-06-2015 22:54;30;54;20.7;64;18.1;982.9;0.3;1.0;NEE;1017.0;11.2;18.1;0.0;0.0;75.6;89.1;264.9;1;1
7655;14-06-2015 23:24;30;54;20.7;65;17.9;983.1;0.3;1.0;N;1017.2;11.3;17.9;0.0;0.0;75.6;89.1;264.9;1;1
7656;14-06-2015 23:54;30;55;20.6;72;16.8;983.6;0.0;0.3;SE;1017.7;11.7;16.8;0.0;0.0;75.6;89.1;264.9;0;1
7657;15-06-2015 00:24;30;55;20.6;75;16.2;983.8;0.3;1.0;SE;1017.9;11.8;16.2;0.0;0.0;75.6;89.1;264.9;1;1
7658;15-06-2015 00:54;30;55;20.6;79;16.1;984.0;0.3;1.0;SE;1018.1;12.5;16.1;0.0;0.0;75.6;89.1;264.9;1;1
7659;15-06-2015 01:24;30;55;20.5;82;15.7;984.1;0.3;0.7;SE;1018.2;12.7;15.7;0.0;0.0;75.6;89.1;264.9;1;1
7660;15-06-2015 01:54;30;55;20.4;84;15.0;984.3;0.0;0.0;SE;1018.4;12.3;15.0;0.0;0.0;75.6;89.1;264.9;0;0
7661;15-06-2015 02:24;30;56;20.3;87;14.7;984.6;0.3;1.0;SSE;1018.7;12.6;14.7;0.0;0.0;75.6;89.1;264.9;1;1
